Predict,y
0.2964983,0
1.46292474,0
0.78135317,0
0.7836866,0.458
0.88702627,1.957
0.84056222,1.473
0.63994865,1.473
1.00114358,0.935
0.28644457,2.365
0.87187875,0
0.14566412,0
0.98445782,0
0.92143433,2.869
0.23591812,0
0.91780754,0
0.59470906,0
0.52287081,1.522
0.94130581,0
0.80753898,5.463
0.59349817,0
1.30954402,0
1.20587427,0.866
0.78514478,0
1.43541225,0
0.10547413,0
0.11110891,0.484
0.26305758,0
1.06242129,0
1.28438891,0
0.67141857,0
-0.00456246,0
0.25809302,1.015
0.75330587,2.075
0.90715556,1.35
1.226312,0
1.02996596,0
0.84543776,0.901
1.53122885,0
0.8600274,0
0.68252171,0
0.87627917,1.957
0.35058974,0.942
0.97032147,0
0.48623636,1.041
1.28959482,0
0.94502429,0
-0.32423202,1.015
0.73927565,1.015
0.40336253,0.417
0.88692532,1.015
0.70561716,0
0.56802817,0
0.51250386,0
0.86302754,0
0.19793614,0.458
0.96108696,4.869
1.16541895,0.901
-0.1846577,2.355
1.29739312,0.942
0.6855564,0.557
0.47553896,0.458
0.81855054,0.458
0.24529543,0
1.44593237,0
1.28531211,0
0.99091101,0.557
0.49769925,0
0.80501352,0
0.74980109,0.484
0.41819703,0.458
1.01176252,1.976
-0.0335567,0.939
0.76704356,0.942
0.41598757,0
1.04446309,0.458
0.6571151,0
0.57634705,1.473
0.30540846,0
0.60769953,1.015
0.69677803,0
0.61336569,2.175
0.53056365,1.041
0.21181019,0
1.23094693,1.499
1.06445727,0.484
0.77717284,0.935
0.81730288,0
0.47933816,0.825
0.41459367,2.393
0.52294665,1.041
1.0485181,1.47
0.85382957,0.942
0.28558659,0.458
-0.15830237,1.957
0.98489737,0
0.27642157,0
0.04079002,0
0.16261475,0.458
0.29275249,0
0.66753745,0
0.00329212,0
0.48904867,0.916
0.4090384,0
0.97760602,0.916
0.7468958,0.458
1.40230296,2.658
0.706233,0
-0.09020389,0
0.23529069,0
0.38404925,0
0.93046813,0.458
0.19246135,0.916
-0.35613963,0
0.02279201,1.015
0.52840699,0
1.58616673,0
-0.1250901,0
1.20753549,3.289
0.21935677,1.836
0.75946409,0.484
0.5159808,0.458
0.79795178,0
0.89705222,0
1.10553766,0
1.07709159,1.041
0.26912198,1.015
0.70657631,0
1.27502918,2.464
0.97930352,0.458
-0.30442478,0
0.94894095,0
0.82494821,6.07
0.45933464,0.458
1.27433014,0
-0.11787872,0
0.85172132,0
0.8480551,0
0.4699976,0.417
0.928689,1.015
0.35285015,0
0.26928957,0
0.3675488,0
0.86101859,5.563
1.39982042,1.881
1.03569528,0.458
0.84954762,2.415
0.73797481,1.907
0.24359431,0
0.61577927,0.458
0.75171561,0.458
0.38669133,1.916
0.38836724,0
1.25135534,0.458
1.14514581,0
0.10054896,0
0.89052653,0
0.3700073,0
0.16886125,0
1.11813299,4.124
0.38173344,0
0.05126616,0
0.41281005,1.473
0.70112275,1.957
0.62998202,0
0.52178034,0
1.09668464,1.907
0.5807097,1.499
0.78352953,0.458
0.90423395,0.894
0.89418957,0
0.53382459,0
1.2183889,0.916
1.58453874,0
0.95080044,0.942
0.46112079,0
1.0179669,2.842
0.58288505,2.412
1.07058839,1.877
1.45113567,0.885
0.00159263,0
1.21577407,3.289
0.93183265,0
1.32889101,0
0.53643416,0.484
1.46710718,9.616
0.61739985,0
0.15505635,3.936
0.13246396,0
0.30865488,0
