Predict,y
0.38907914,-0.7859
-0.13868582,-0.8805
-0.4478217,-0.7286
-0.12773052,-0.8086
0.37803627,0.171
0.318805,-0.6633
0.0568525,-0.6825
-0.12617353,-0.1754
0.26622635,-0.8805
-0.03451726,0.5124
-0.42018793,-0.6046
0.09665414,-0.8805
0.27126674,-0.8805
0.18483733,-0.5536
0.62224714,-0.2584
0.35306522,-0.6689
-0.62138377,-0.7795
-0.30559617,-0.7791
-0.07325809,-0.292
-0.15704972,-0.5317
-0.05000013,-0.5238
0.05496939,0.8396
-0.47668682,0.174
-0.02391106,0.4552
0.00070444,0.7462
0.36273116,1.3071
-0.37689003,-0.5345
-0.03821029,-0.8805
-0.07820853,0.7476
0.15667193,-0.2782
0.09744512,-0.4466
-0.57231493,-0.8805
-0.66947015,-0.8805
0.21127667,-0.2357
-0.54690357,-0.252
0.23659727,0.2177
-0.40684935,-0.4585
-0.49244506,-0.4623
0.29254468,-0.2211
0.88200936,0.2546
0.8135073,0.3482
-0.31721304,-0.8805
-0.34044404,-0.2494
-0.02958183,-0.6335
0.35260521,-0.5984
-0.09173228,-0.6297
-0.22982457,0.7639
-0.07831802,0.7383
-0.25877302,-0.8805
-0.46880555,-0.1682
0.27584186,0.4834
0.00900204,0.5421
-0.05464499,-0.0622
-0.28152894,0.6844
0.35736804,-0.3756
0.22026564,-0.8239
-0.08061629,0.1317
-0.0645364,-0.786
0.64389111,0.731
0.63140921,5.5957
-0.10810187,-0.6401
-0.79524095,-0.4303
0.37487054,-0.8239
0.25794987,-0.6893
-0.17025377,0.9133
-0.55391347,-0.8805
0.16130983,-0.5766
-0.10720068,-0.7286
-0.03241047,-0.6237
0.11837231,-0.7771
-0.10372517,0.0931
0.17933999,2.314
-0.10078837,-0.8805
-1.49869357,-0.8086
0.12692895,0.7923
0.38353411,-0.8805
-0.27011992,-0.8031
-0.28472207,-0.5396
0.08194717,-0.1763
-0.04265474,-0.429
0.13183308,0.6858
-0.7090675,1.0646
0.26276419,0.0497
0.22549193,-0.6053
-0.01674449,1.1748
0.19520177,0.0456
-0.08114422,3.1145
0.42558707,-0.4571
0.07087873,-0.7377
0.38162216,-0.8805
0.00016283,-0.8805
-0.02831989,-0.1967
-0.28405741,-0.8805
0.06561739,-0.4993
0.63607146,-0.7095
0.21020663,0.7237
0.63974593,1.2082
0.53669816,3.1247
0.14040511,-0.1786
-0.31908798,-0.7141
0.35724901,-0.8805
-0.31112374,-0.6195
0.29213061,2.2093
-0.39777644,-0.6489
0.11291815,0.4204
0.01844714,-0.1106
0.00744721,1.5703
0.52435927,1.3871
-0.08434544,-0.7106
-0.46848025,-0.5796
0.00304981,1.7655
0.00534574,-0.8805
-0.07293136,-0.6408
0.47039269,0.9191
-0.15102628,-0.5984
0.34079314,-0.7771
-0.17652213,0.4214
-0.29252797,-0.8805
0.3695188,1.5723
-0.36458757,-0.8805
0.20847013,-0.1301
0.02456212,-0.3922
-0.18221276,0.0606
0.10532131,0.0364
-0.11251851,-0.8805
-0.37625978,-0.0077
0.15869091,0.2126
0.0607023,-0.8805
0.17135572,-0.3865
0.53991289,-0.5701
-0.65701553,-0.6761
-0.27637602,-0.8805
-1.1356995,-0.8239
0.32375192,-0.6735
-0.14770365,0.0755
-0.04206569,1.1399
-0.08418057,-0.8805
0.00856,-0.8805
0.17511797,0.1533
0.63255966,0.1045
-0.03391093,-0.3052
0.37975892,-0.4531
-0.58864875,2.1267
-0.07246267,-0.8805
0.44997169,-0.7649
0.21574054,1.0055
0.61088645,-0.8805
0.22944168,-0.0793
0.08339328,-0.8805
0.20089251,-0.5391
-0.05331956,2.1539
0.06925748,-0.6639
0.11709588,0.0025
0.44549879,-0.5879
-0.16208248,0.0701
0.11335047,1.0879
0.2555282,-0.5227
0.57052272,0.6563
0.089052,0.0192
-0.13785725,-0.6788
-0.2897417,-0.0815
0.71217498,0.5075
0.35068857,-0.7152
-0.81167575,-0.8805
-0.19087008,-0.038
0.03842703,-0.3721
-0.53131407,-0.8031
0.23984921,-0.2457
-0.43426144,1.3928
0.269748,1.1104
0.46038813,1.731
-0.04356803,-0.2083
-0.37660884,1.0218
0.87828204,0.1349
0.47700466,0.5565
0.02506275,-0.8061
0.69062405,5.7217
0.39425509,-0.4258
-0.0832807,1.7236
0.19862471,-0.5328
0.00266667,-0.7311
-0.62199253,-0.8805
-0.04706278,-0.2464
-0.04933291,-0.2799
-0.10528826,0.054
-0.05794322,3.1586
-0.06194385,0.9527
-0.24964729,-0.7902
0.38522879,-0.2727
-0.39171496,-0.2095
-0.02910265,-0.5711
-0.07635369,-0.6956
-0.04295428,1.159
0.25228681,-0.4437
-0.90830673,-0.8805
-0.06997112,0.2515
0.1914037,0.3191
0.19353952,-0.5249
-0.26090286,-0.7859
-0.23643605,-0.4834
-0.27384732,-0.8086
0.58522592,0.2482
-0.41583466,-0.8086
0.1427065,-0.8805
-0.0050512,-0.5131
-0.04184755,-0.5851
-0.59054068,-0.8805
-0.06334001,-0.8805
0.10337306,-0.1766
0.00417414,-0.8097
0.19780959,-0.345
0.27099407,-0.1606
-0.5041547,-0.4402
0.2031357,-0.3847
-0.308399,-0.1702
-0.48361114,-0.8805
0.00992848,-0.8805
0.26195529,2.2866
-0.0084724,0.4699
-0.75783773,1.5655
-0.4778526,2.4348
-0.07754846,-0.2556
-0.09165442,-0.2955
0.28438301,0.8237
0.72471466,0.6085
-0.61280954,-0.2585
-0.38770309,-0.6761
0.08064704,-0.5378
0.07162973,-0.4676
0.7866355,-0.5677
-0.0267947,0.3856
-0.36131345,1.0865
-0.30699457,-0.6384
-0.31864343,-0.2355
0.24585173,-0.5049
0.10068578,-0.7291
0.68280389,-0.7165
-0.81508006,-0.5593
0.4142033,-0.7884
-0.35643956,1.943
-0.14029503,-0.4403
0.36805592,-0.2501
0.33304909,-0.8061
-0.14435197,-0.7884
-0.2819541,-0.8805
-0.06760925,-0.8009
-0.43431699,-0.8086
-0.0618231,-0.5198
-0.24657772,-0.8805
0.64973483,1.874
-0.37285282,-0.7205
-0.10135826,-0.4826
0.16733238,-0.7519
0.28071325,0.6605
0.49841668,0.6075
0.22160011,-0.7377
0.26978812,-0.4761
0.14411667,-0.4691
0.04926283,-0.797
0.57414087,2.7894
0.07530731,-0.7133
0.2605446,-0.5362
0.12321207,-0.6327
-0.63612464,-0.8805
0.09287296,-0.7209
0.54299356,-0.6635
0.13806559,-0.714
0.15392023,-0.1073
0.13207735,0.6312
0.24979832,-0.2898
-0.1603088,0.339
-0.39194308,1.8875
0.3057737,1.9
-0.13912741,-0.8086
-0.09557584,0.1356
-0.60799012,-0.5913
0.29903219,0.8683
-0.09641507,-0.8805
-0.16103033,-0.1923
0.25932133,0.3454
-0.05480305,0.16
0.51138074,-0.2277
0.48208387,-0.4151
-0.05021365,-0.7791
-1.13342736,-0.8805
0.24240903,0.3294
-0.35924305,-0.8805
0.14215374,0.3762
-0.09861666,1.3369
-0.06968382,0.8896
0.03838571,0.8828
-0.51065706,-0.8086
-0.00110202,2.3488
0.09752228,-0.786
0.25322996,0.9392
-0.5646758,-0.5906
-0.08712543,0.4812
0.08705706,-0.8805
0.21865839,-0.8805
0.08497624,-0.101
0.01067885,-0.8805
-0.07044941,-0.8009
-0.12382338,-0.5772
-0.66659393,-0.549
0.22400501,0.6242
-0.16097581,-0.7775
0.49365447,-0.6212
-0.47903754,-0.8086
0.31970678,-0.8154
-0.67379488,-0.228
-0.44075535,-0.5677
-0.1147449,1.9229
0.21982498,0.7736
-0.62197437,-0.8805
0.12137797,2.6976
0.1990158,3.2934
-0.01389797,-0.6305
0.14282244,-0.5335
-0.77589653,-0.8805
-0.04257915,-0.7165
0.36020587,0.6427
0.38550867,-0.7722
0.08771273,-0.2478
0.20658263,-0.4258
-0.19243434,0.8564
0.2114101,-0.633
0.22938484,-0.7014
-0.66566158,-0.7083
-0.1660606,-0.7859
-0.69946794,0.309
-0.37167863,-0.4026
0.38046393,-0.8805
0.42528269,0.7565
-0.07598883,-0.4424
0.52311355,0.2542
-0.04386557,-0.206
-0.16012519,-0.0021
0.32574962,0.9386
-0.00214564,-0.4168
0.38985194,-0.0865
0.20769563,0.6289
0.29139916,-0.8805
-0.41891009,0.5866
-0.00809087,-0.2145
0.80760291,-0.8805
0.16119126,-0.5121
-0.25402585,2.7058
0.10872966,2.1641
-0.1915395,-0.8805
0.61046844,-0.8061
-0.52781055,-0.1553
0.58590335,-0.8805
0.12789358,-0.2223
0.13470354,-0.8805
0.07274713,1.3059
-0.2851861,-0.6262
-0.02156804,-0.0639
0.11673624,0.1438
0.06376102,-0.1519
0.54889626,0.0051
0.42704691,-0.6046
-0.25207592,0.8661
-0.10470964,-0.1152
-0.24701055,-0.4318
0.02252955,-0.3207
0.72302568,4.6686
0.00530245,-0.0996
-0.49494521,1.1085
-0.40873994,0.3604
-0.41760002,-0.2347
-0.32123242,-0.8805
0.44005607,0.0185
0.36220089,-0.8805
0.08982849,-0.7311
-0.4095458,0.0963
0.35290512,0.3296
-0.7915371,-0.1853
-0.01652773,-0.6612
0.05845846,0.0094
0.01355442,0.2472
-0.33028048,-0.8805
-0.42565013,-0.6073
-0.5718248,-0.6132
0.44740565,-0.8805
-0.37140407,0.7754
0.04756957,-0.5721
0.42619699,-0.0472
0.0302377,-0.106
0.10463328,-0.8805
0.62690881,-0.6391
0.03413103,-0.7027
-0.22761184,0.7466
-0.27975904,0.6725
0.05118322,0.7543
-0.16648641,-0.0672
0.21433305,0.929
0.48376413,-0.8061
-0.3876609,1.4059
0.22304801,-0.3008
0.1713847,-0.6221
-0.88473306,-0.8805
-0.91453237,-0.4161
-1.20164668,-0.669
0.11649962,-0.5924
0.17361587,-0.6376
-0.26332458,-0.5405
-0.76466447,-0.8805
0.22293249,-0.8086
0.42420271,-0.1391
-0.05964503,0.5475
0.03122816,-0.4751
-0.22482355,0.1689
0.53847622,1.0382
-0.05113729,-0.8805
0.05680659,0.0779
-0.49203903,-0.7286
0.20388749,1.5863
0.57125623,1.1299
0.43991091,1.3994
-0.75876284,-0.8061
-0.00154484,-0.5113
-0.31775173,-0.7251
0.07438582,0.7584
0.12612631,-0.8805
0.17162202,-0.2607
0.3653807,1.0681
-0.34375311,-0.2539
0.60240001,0.3047
-0.3316581,-0.8805
0.30010038,0.4276
0.15121326,-0.4378
-0.18889048,0.7091
0.60412103,3.2642
0.35666461,-0.5191
0.01624174,-0.6237
0.04444739,0.4531
0.7445045,3.3033
-0.05969657,-0.4047
-0.06880873,-0.3129
0.47295494,-0.6927
-0.12694538,1.3418
0.35436249,0.7276
-0.93980512,-0.8086
0.15108557,-0.3019
0.29411738,-0.8805
0.34476405,-0.101
-0.31210593,-0.6096
-0.25315594,0.5164
0.51304081,0.1086
0.60159904,-0.1176
0.11503572,-0.8805
0.10148376,0.1406
-0.56567879,-0.8805
-0.84673171,-0.6305
0.16962313,0.7098
-0.41481036,-0.7049
0.19577848,1.4974
-0.25085566,2.2769
-0.46877129,0.1033
-0.36611584,1.9572
0.1980175,-0.7025
-0.33204439,-0.6872
0.32133958,-0.7052
0.38183737,0.0883
0.25253047,-0.8805
-0.8633557,-0.6939
0.15185015,1.0136
0.36873435,1.3227
0.36138112,-0.4939
0.13006713,-0.3467
0.01787199,-0.8805
0.22962864,-0.8805
-0.63684747,1.9688
-0.63079349,-0.8154
0.82441548,0.0747
0.29828722,2.385
-0.41798707,1.3534
0.73332862,1.5726
-0.27934296,0.9947
-0.4269688,-0.6888
0.37228946,-0.7775
0.11274709,-0.7352
0.00404167,2.0873
-0.11038317,-0.7251
-0.07585333,-0.4929
0.5035519,-0.3326
0.75988011,4.3184
0.29804142,0.572
-0.35514666,-0.414
0.10126654,-0.6489
-0.24324673,-0.8031
-0.15147659,0.3742
0.31538481,-0.8805
-0.33511662,0.4649
-0.67853759,-0.8097
-0.77561545,-0.3408
0.07108793,-0.1354
0.07095767,-0.8031
0.27529653,0.0484
-0.00985837,-0.6425
-0.36102058,-0.7899
0.12606717,2.7628
-0.18181252,-0.6291
-0.19330405,0.4408
0.22228692,0.052
0.67403506,0.7815
-0.00047656,0.8532
0.55871124,0.4173
-0.46526972,0.179
0.30004215,3.5301
-0.47018854,0.0533
0.4471111,-0.8239
-0.25004268,2.719
0.50665808,-0.4456
0.27932297,-0.738
-0.38737871,-0.7902
0.19188126,1.3048
-0.74301754,-0.5776
0.28878852,-0.8805
-0.26825128,0.0694
0.10160465,-0.2634
0.61019348,-0.2643
0.11360469,-0.8009
0.2759214,-0.4039
-0.19641955,-0.286
-0.20215333,-0.5531
-0.23649058,-0.2045
-0.35261326,-0.4907
0.24852744,0.3767
-0.02277049,-0.8031
0.12705612,0.9719
0.08681285,1.2149
0.07553079,2.9814
0.25680295,2.2556
0.73152251,-0.3549
-0.08241021,1.9597
-0.60746465,-0.2919
0.24663384,-0.6893
0.50199457,1.0282
-0.37102071,-0.3925
-0.08411683,-0.8805
-0.17730665,-0.1459
0.38914037,0.9201
0.19639062,0.412
0.18242569,-0.1304
0.14510135,1.6684
0.0567624,-0.597
0.5301947,-0.5981
-0.22829871,-0.8805
-0.29197418,0.6261
0.2988824,-0.7341
-0.17507898,-0.8805
-0.00993694,0.035
0.1376396,-0.5968
0.35806726,1.0345
-0.61239252,3.9034
-0.3000515,-0.8805
0.88652863,1.7821
0.1135565,0.1609
-0.34522116,3.2603
0.3404253,0.2137
0.48681194,-0.429
-0.34602634,-0.14
-0.00877697,-0.4947
0.06393913,-0.7465
0.79142486,-0.4284
0.28451586,0.4169
-0.19424385,-0.7859
0.15291039,-0.6956
0.48550376,-0.3568
0.20001888,0.0332
-0.10871584,-0.5666
-0.40396898,-0.4153
0.38970218,0.0352
-0.24316168,0.4356
0.14833336,0.2145
0.16990551,-0.7088
0.29021476,-0.6237
0.4595578,3.6777
-0.15818304,-0.77
-0.10650928,0.7195
0.55541716,-0.2218
0.43076905,-0.5348
0.24155728,-0.7052
0.11722857,-0.5317
0.82367461,-0.8086
-0.31547621,-0.052
-0.21451892,-0.6032
-0.07465773,0.309
-0.27481539,-0.0591
0.53345693,1.078
0.34872944,-0.4697
0.65852496,-0.8009
0.47814193,3.7913
0.62652281,0.4158
-1.08486365,-0.8805
-0.27690174,0.7354
1.08737048,1.695
-0.21248854,-0.3918
-0.46314633,0.5083
0.02072403,1.9729
-0.07661361,0.1313
-0.14274854,-0.2656
0.07886388,-0.0515
0.41521743,-0.5217
0.03198926,0.5823
0.03648246,-0.6363
-0.41487202,-0.6366
-0.22583333,-0.8239
0.07767074,1.8185
0.17597518,-0.3445
0.32425284,-0.4377
-0.17124655,0.1123
0.20184029,-0.8116
-0.10254048,0.9152
0.00557529,0.1845
0.0757062,-0.5154
0.29378396,-0.4514
0.02511162,-0.8116
0.19319143,0.1157
0.21388279,-0.6956
0.00255712,-0.4086
-0.06893759,-0.5576
-0.40779575,-0.331
0.33759085,-0.8805
-0.23133612,0.0307
0.41139175,-0.0164
0.51290769,1.051
0.24549852,1.1178
0.34291711,0.117
-0.18568975,-0.6537
-0.4651155,-0.5175
-0.12763101,-0.6401
-1.00122703,0.2365
-0.38103473,-0.7071
-0.40744934,1.5272
0.32129591,-0.8805
0.08610905,0.8359
0.29762449,0.6299
0.21829247,-0.8805
0.07750692,1.5566
0.21997455,-0.797
0.04396771,-0.8805
0.54474039,0.0815
-0.18173769,-0.4722
0.61957791,0.6391
-0.20504409,-0.8805
-0.10516484,-0.358
-0.15127676,-0.1689
-0.16935159,0.7233
-0.50069098,-0.2814
0.04820959,-0.607
0.1510666,-0.7131
-0.00168316,-0.8805
0.07881701,1.114
0.15948739,-0.8805
0.05305553,-0.2762
0.13351311,0.4726
0.1585592,0.3538
-0.32780567,-0.6073
0.22094969,-0.6046
0.47798991,1.4994
-0.12213805,-0.257
0.02901327,0.2919
0.20773152,-0.3468
-0.51415403,-0.8805
0.20621696,-0.8805
-0.06516946,-0.265
0.60149211,0.5222
0.91454255,0.8173
0.23634696,-0.1635
-0.40194557,-0.5779
0.17246903,0.5256
0.27576116,-0.1224
0.46877503,-0.1646
-0.27091044,-0.3166
-0.10081153,-0.6918
0.1853237,-0.7771
0.16506683,2.9614
-0.09531284,1.4851
0.58185795,0.5692
0.50166415,1.0729
0.1183484,-0.7884
-0.67740401,-0.4043
0.56660633,2.8641
-0.13210318,-0.1799
-0.51626741,-0.5175
-0.08581746,-0.0833
-0.41072058,-0.6316
-0.77403691,0.1703
0.04431549,-0.4377
0.18943417,-0.6278
-0.02777088,0.6415
-0.06287946,-0.0362
0.26896477,-0.8805
-0.18506438,-0.4482
-0.24738283,-0.7334
-0.00789818,-0.6998
-0.25389188,1.1469
0.13470998,3.1001
-0.06235422,-0.4232
