Predict,y
0.62204277,1.096
0.74497601,0.474
0.31437524,0
0.29486027,0
1.00848574,1.096
1.1267633,0
0.73158487,1.096
1.19918945,0
0.36465076,0
1.0097487,3.617
1.09072986,0
0.36406812,1.732
1.19723821,0.474
0.85924896,0
0.79662132,1.11
1.03257339,0
0.51960708,0
1.01163409,0
0.79097803,1.57
0.80966814,0.636
0.96041678,0
0.78737163,1.587
0.50693419,1.096
0.18084812,0
1.59294417,0
0.53906377,0
0.49168922,0.46
0.11263839,1.57
0.97099188,0
0.20580092,1.618
0.86471587,3.219
0.60143185,1.113
0.84224471,0
0.67517465,0.636
0.54376418,1.57
0.75239688,0
0.02714123,0
0.69445883,1.096
1.1113949,0
0.43991878,0
0.44574415,0.636
0.58941836,0
0.81732708,0
1.33976785,2.047
0.69854832,3.14
0.30337335,0
0.1349251,0
0.69118114,0.636
1.56071205,0.636
0.64708747,0
1.02620019,0.636
0.60454348,1.096
0.72316011,2.192
0.76580446,2.666
1.33506646,1.272
0.47447476,0
0.82649311,0
0.6363323,0
1.18364168,0
0.71519986,1.57
0.59623065,0.636
1.13434819,0.474
0.67418523,1.587
0.61036663,0
0.83329851,0.474
0.51094311,0
0.77262962,0
1.24532157,0
1.21620174,0.948
0.37666875,0
0.94693226,0.636
0.42338541,1.57
0.31135771,0
0.60242306,0
1.04332797,0
0.73813495,0
0.49961164,0
0.00978083,1.11
0.5088953,0
0.91777233,3.648
0.82612731,1.11
1.00551317,0
0.50165826,0.636
0.86794742,1.096
1.31772855,0
0.78038865,1.096
0.47854587,0
0.97464683,0.636
0.34454404,0.46
0.86497563,0.636
0.68223188,1.096
0.92470823,0
1.12488064,0
-0.02260398,0.474
1.34739265,1.096
0.51707309,0
0.94731283,1.11
0.71238524,0
0.62310495,0
0.79351561,0.636
0.94278885,1.11
0.5091014,0
0.82780831,3.648
1.5154746,1.556
0.13787662,2.728
0.79381623,0
0.40629751,0.474
0.56710187,0
0.89224041,1.11
0.22562262,0
1.09134688,0
0.66397799,0
0.75799684,0
0.63115103,0
0.79203408,0.636
0.55559627,1.11
0.2758796,1.096
0.44585874,1.096
0.2999482,0
0.36436685,0
0.03541621,0.636
1.07007268,2.061
0.41142913,0
1.14439418,0.934
0.33710702,0
0.19830276,0
0.65210726,0
0.1844821,1.11
0.85511477,0
0.7172765,1.11
1.56502728,1.57
0.96981614,1.11
0.52940787,2.209
0.76230788,0.46
0.83947171,1.57
0.43852822,0.636
0.37377649,1.587
0.68188806,2.075
0.98961063,2.666
0.63442231,0
0.28290621,0
0.67760807,0.636
0.23037243,0
0.25442662,0.636
0.32554626,0
0.55688139,0
1.29920265,0.474
-0.30069673,0
0.52899651,2.206
0.39049679,0
1.0524002,1.096
0.64700377,0
1.27392038,0.636
0.48704534,0
0.18213841,0.636
0.39992221,0.46
0.60403273,0
0.71196558,1.57
0.66020256,0
0.14170641,0
0.16004167,0
1.15303197,1.11
1.14056404,0.474
0.27468916,0.474
1.12509674,1.096
0.31420732,1.57
0.85017944,1.113
0.50128843,0
0.55855108,0
0.54479646,0
0.68887405,0.934
1.04776995,3.143
0.50237962,0.636
0.77799328,0
1.04592981,2.669
0.95604921,0
-0.04551115,0
0.76685749,0
0.38325483,3.143
0.47569738,0
1.01696493,0.474
0.24335843,2.078
1.00593198,0.474
0.9130785,0
0.89795999,0
1.02335689,0.474
0.67319484,0
0.31808123,0
0.27923204,0
1.31248394,2.535
0.9583615,1.096
1.27031103,2.223
0.7663894,1.096
1.02052295,2.089
0.19324691,0
0.48993895,0
0.71607776,0.474
0.73106064,1.732
0.58176051,0
1.52620022,0
