Predict,y
0.80718485,1.096
0.6953076,0
0.26535609,0
0.99886346,0.636
0.97327656,0.474
0.71603333,0.636
0.66143067,0
0.49724024,0
0.29439799,0
0.48384537,0
0.53828497,1.11
1.03874141,0
0.84796375,0.636
0.61282036,0
0.51954279,0
0.7452594,1.732
1.14563726,1.573
0.74925329,0
0.62691905,0.937
0.42844828,0
0.8399258,0
0.43703515,0
0.93602755,0.636
0.76187016,0
0.26300632,1.11
0.60046428,0
0.36141759,0.636
0.37419475,1.11
0.79789964,0
1.01285103,0
0.31523923,0.636
0.57444733,0.636
0.8961103,0.636
1.07748212,0
0.46275603,0
0.72339301,1.57
0.7192254,0.636
0.11425064,1.11
0.64497703,0
0.20375672,0
1.42556672,1.272
0.5313772,1.732
0.85905276,1.096
0.90448787,0
0.5506629,0.636
0.73159308,1.57
0.79945884,0
0.6758336,2.669
0.71475282,1.11
0.86246847,0
0.80112142,0.46
0.97705723,0.474
0.52166475,0.636
0.95141254,1.11
0.85118841,0
1.05624064,1.57
0.48734175,0
0.83955748,2.68
1.37941929,1.556
0.90683336,0
0.41590057,0
1.12929307,0.636
1.01888341,0.636
0.42818201,0
0.41171535,0
0.64764579,2.061
1.00912646,0
0.9339085,1.096
0.60080713,0.474
0.19792859,0
0.36746146,0
0.87219556,0
1.33802461,3.171
1.39034233,0
0.13278674,0
0.57565995,0
0.49724321,1.096
0.18733387,0
0.67846674,0
0.23550089,0
0.36970356,0.474
0.76783788,1.618
0.91506805,2.192
0.62143475,1.096
0.52060885,1.096
0.58663671,0.636
0.87725156,1.57
0.07011572,0
0.83122016,0
0.53211031,2.092
0.18454392,0
0.64182044,4.122
1.04878251,0
0.803216,0
0.64691615,0
1.07600808,0
1.03899155,1.394
0.81626009,1.732
0.04206341,0
0.83580022,0
0.74209119,0.636
0.74311719,0.474
0.05244144,1.57
1.31993513,4.627
0.21927069,0
0.75170808,0
0.5554436,0
1.15335284,0
1.05984276,0
0.48653493,0
0.41595879,0
0.6922176,0.46
1.00729142,1.57
0.63478785,1.11
0.73239335,3.174
0.2565472,0
0.12449942,0
0.7414516,0
0.71534537,1.556
0.46097355,0
0.36753617,0
0.43923199,0.636
0.16287612,0
0.39626728,0.474
0.32720705,1.11
0.57227183,2.711
0.54723884,1.57
0.35846139,0.474
-0.00052097,0
0.74174125,0
1.16482533,2.68
0.20519075,0.636
0.94157463,0
1.32719952,0
0.51040535,1.11
1.13378013,0.636
0.63417327,1.096
0.5955477,0.46
0.91766267,2.206
0.70784494,0.46
1.3067183,2.583
0.72719596,0
0.32962114,0
0.6503043,0.636
0.47771338,0
1.29827093,1.732
-0.00232854,1.57
1.06567256,0
0.17726422,1.096
0.39561466,0
1.31312438,0
0.34907739,0
0.40193255,0
0.90744912,0
0.84246081,0.474
1.23604545,1.141
0.72731261,0
0.35813445,0
0.65028,0.636
0.25179123,1.57
1.10040882,1.411
0.79288259,0
0.76249922,0
0.14688708,0
0.56203213,0
0.58448861,4.122
0.95003886,0
0.33723595,0
0.34308466,0
0.93370802,0
0.57335447,0.636
0.03380924,0
1.10001738,1.732
0.87031526,0
0.9173886,0
0.61584052,0.46
0.55496688,1.732
0.45530989,0.636
0.77493925,0.474
0.44221358,0
1.254066,0
0.37941007,0.46
1.15735888,0.636
0.50894753,1.556
0.41962002,2.504
1.01130648,0
1.10038876,1.394
1.25588159,1.096
0.89069608,1.556
0.39968107,0
1.05523791,0
-0.02525287,0
0.19015696,1.096
0.93941755,0.636
0.05507952,0
0.95538011,2.047
0.22548398,1.11
0.49980402,0
0.38975256,0
0.72877488,1.096
0.78510675,0.636
0.8238805,2.756
0.67819246,3.157
0.23461187,1.113
1.2407317,1.57
0.69662688,1.096
0.46533844,1.587
0.63169218,0
0.9689263,0.474
0.30658819,0
0.80670405,1.732
0.28457571,1.096
0.13911831,1.11
1.11058923,0.636
0.95655126,0
0.66894734,1.57
-0.02972967,0
1.07358593,0
0.52738235,1.57
0.60259846,0
0.82835404,0
0.08668869,0.46
0.37828539,0
0.92826356,0.46
1.05500896,0.951
-0.0441774,0.636
1.06928775,0
0.67553438,0
0.0917552,0
0.22171245,0.965
1.05786467,1.11
1.35197826,0
0.8475458,0
0.53265028,2.047
0.38510243,1.732
0.76005895,0
0.46929981,0.474
0.09476225,0
0.63815284,1.732
0.57566119,0
1.04215178,2.192
-0.06439405,0
0.44053443,1.11
0.64331648,1.732
0.70223367,0
0.72252972,0
