Predict,y
6.90197066,1.214
6.84807326,5.539
5.68263619,0.556
6.85495103,28.692
6.66023978,9.784
4.608856,10.182
5.34882157,1.221
7.76242088,12.182
5.90632241,1.93
4.70086426,3.081
4.84159695,5.51
7.31258049,0.572
5.91513547,1.95
7.31214731,5.449
6.74037127,21.657
5.04778621,9.158
6.91732707,2.626
7.75351128,7.441
11.2126996,7.513
5.06037912,8.407
6.72678512,7.457
9.03357186,2.843
4.83861513,2.214
5.36436576,18.21
9.25377403,2.369
4.67026688,0.495
8.76873195,22.899
3.68568885,4.722
5.73488926,1.797
6.57301503,0.572
7.73103648,3.216
3.62642484,5.67
6.34278707,6.553
6.83779784,15.63
5.47763209,4.124
5.77400352,9.498
5.23109512,1.846
6.31009659,9.022
7.69122964,1.003
5.89634552,4.654
4.81879235,3.464
4.73739153,8.139
6.32191058,11.943
6.39892311,2.584
6.42567477,21.408
5.94492384,5.396
6.8978828,19.223
4.0568341,0
6.14487414,11.67
6.19460781,21.697
5.78018638,1.052
8.41457767,2.099
4.42831445,13.343
6.09361157,1.234
5.38117167,3.016
5.0988233,3.14
5.97374744,5.258
8.0973033,5.792
4.85723804,0.6
5.38559822,1.179
7.4282295,11.544
9.55194448,7.695
6.8193082,6.779
6.62161261,0.468
6.12953119,9.303
5.41411737,25.073
5.55136593,5.731
2.26133096,3.474
5.23351414,1.238
6.89308535,9.483
6.40473034,3.765
5.70294687,15.562
4.61917606,0
5.67821322,1.883
5.90864837,11.755
4.16084918,2.1
4.41318642,0.6
5.14257273,14.476
6.22530511,5.054
4.23995622,1.608
5.9382216,10.257
4.95278332,9.257
7.34838259,4.467
7.96164738,6.581
5.94197468,0.727
7.22638383,0
4.58336379,2.838
7.30164174,1.331
4.02980291,4.008
7.69704445,0.556
5.79736324,11.061
5.60143392,7.308
7.04307713,0.517
3.88422487,4.934
5.02314138,0.468
6.56278498,0
4.0091487,0
7.7085206,19.874
5.6838472,3.795
6.23264473,6.376
8.35324244,16.14
5.62814417,9.111
6.16702034,0
4.53434535,3.468
6.0260897,23.708
5.42227355,8.357
4.95407352,0
6.24023544,2.294
3.46348189,8.21
7.05260423,17.625
6.11173682,7.713
3.86049878,7.943
6.36363434,3.268
5.75442324,0
7.09590549,0.535
6.41520295,16.46
3.59389802,1.505
4.78695791,12.733
5.54064017,5.238
5.42372184,4.009
5.40220996,10.546
5.32473385,22.819
6.22778168,10.155
5.88075538,1.285
5.95217806,0
7.61308577,3.119
5.80102689,2.184
6.45745784,4.548
10.19225174,12.485
6.01077459,1.196
8.0470689,38.462
5.31508141,0
5.27431767,15.115
9.00997015,9.233
6.14569216,6.568
5.58184799,21.156
7.8175514,0
5.13828081,1.405
5.24246256,0.517
7.49557022,20.778
5.78108802,9.234
8.07332201,7.421
4.61321491,7.695
7.84589547,1.846
3.65414114,0.694
6.28558049,3.563
5.25236973,1.7
6.30936144,10.657
3.49369176,10.749
7.14427751,21.191
3.76423491,4.179
4.97780194,49.608
4.64483572,5.58
4.33108008,3.905
5.11776659,7.075
6.89323063,6.769
4.35426989,0.517
3.60250296,0
5.90013742,10.146
6.11113485,0.694
6.85549982,4.16
4.25654517,3.938
9.15752779,5.941
5.47426871,2.784
9.53689349,5.771
5.43033697,13.181
4.34730132,1.743
3.38599614,2.309
5.0897447,5.001
7.89546703,2.023
6.10962474,1.299
5.89803754,3.346
6.51029977,5.707
6.90931385,16.57
7.38370309,20.511
7.25686545,18.754
5.07279751,8.495
5.60509779,0.517
4.58214749,1.499
6.62387906,0
7.32173101,20.22
5.63422674,5.761
6.1762778,4.531
6.78761745,9.105
6.37138639,12.615
8.57515192,1.561
5.79021877,18.026
6.13777614,0.517
8.88787038,4.887
6.58465954,9.755
6.05007519,1.752
8.11065473,5.095
5.10790431,10.67
3.98012461,1.651
3.85335502,0
6.97216512,0.743
10.57067796,0
7.00853808,0
4.36903384,1.761
3.4648509,4.669
7.26159074,10.597
8.19351394,21.59
7.09146506,0.694
7.4163145,1.252
7.34587036,4.426
8.35625578,0
5.41674445,4.817
6.49955029,1.052
7.54110843,7.244
6.7965979,5.3
6.08905192,1.946
4.04636558,7.169
5.9592826,1.283
5.95348757,3.602
3.76566549,8.641
5.66335965,10.866
8.21317225,21.088
7.23254237,5.367
3.16175154,0.517
4.37014007,5.603
3.68640349,1.342
